scenario_id,road_environment,road_type,pothole_depth,water_depth,ntu,weather,lighting,vehicle_speed,severity
SC6054,Rural,Gravel,17,0,147,Mist,Daylight,2.6,Low
SC6055,Urban,Gravel,18,4,443,Thunderstorm,Daylight,4.03,Severe
SC6056,Rural,Asphalt,5,0,141,Rainy,Dusk,5.7,Low
SC6057,Rural,Concrete,11,4,178,Mist,Dawn,2.95,Moderate
SC6058,Rural,Gravel,17,17,250,Rainy,Dusk,8.97,Extreme
SC6059,Urban,Dirt,7,3,136,Mist,Night_Streetlights,11.88,Low
SC6060,Rural,Mud,5,5,42,Clear,Night_Dark,4.48,Low
SC6061,Urban,Concrete,9,3,418,Thunderstorm,Daylight,10.69,Moderate
SC6062,Rural,Dirt,11,10,244,Rainy,Dusk,9.92,Severe
SC6063,Rural,Dirt,15,3,290,Thunderstorm,Dusk,8.26,Moderate
SC6064,Urban,Dirt,5,4,102,Cloudy,Daylight,9.85,Low
SC6065,Rural,Dirt,9,9,152,Mist,Dusk,8.87,Moderate
SC6066,Urban,Dirt,6,3,69,Cloudy,Night_Dark,7.59,Low
SC6067,Urban,Dirt,11,9,156,Mist,Night_Streetlights,4.63,Moderate
SC6068,Urban,Asphalt,11,8,304,Rainy,Night_Dark,3.52,Severe
SC6069,Urban,Concrete,17,0,198,Rainy,Daylight,8.94,Moderate
SC6070,Rural,Dirt,8,0,111,Mist,Night_Streetlights,6.22,Low
SC6071,Urban,Concrete,15,13,125,Drizzle,Night_Streetlights,5.16,Severe
SC6072,Rural,Asphalt,7,2,154,Foggy,Dusk,5.19,Low
SC6073,Urban,Mud,17,0,147,Mist,Night_Dark,2.69,Low
SC6074,Rural,Asphalt,10,3,90,Clear,Dusk,6.0,Low
SC6075,Rural,Concrete,15,9,166,Foggy,Dawn,9.82,Severe
SC6076,Urban,Gravel,9,1,465,Thunderstorm,Night_Streetlights,3.98,Moderate
SC6077,Rural,Dirt,11,8,320,Rainy,Night_Streetlights,11.53,Severe
SC6078,Urban,Asphalt,6,6,118,Mist,Night_Dark,4.33,Moderate
SC6079,Urban,Gravel,20,18,62,Clear,Night_Dark,5.29,Extreme
SC6080,Rural,Dirt,8,8,58,Cloudy,Dawn,2.66,Moderate
SC6081,Rural,Mud,10,9,103,Drizzle,Night_Streetlights,9.13,Moderate
SC6082,Urban,Concrete,17,11,79,Clear,Daylight,8.92,Severe
SC6083,Rural,Gravel,6,1,87,Clear,Daylight,4.13,Low
SC6084,Urban,Concrete,8,7,312,Rainy,Night_Dark,2.17,Severe
SC6085,Urban,Concrete,20,10,384,Thunderstorm,Daylight,7.44,Extreme
SC6086,Urban,Asphalt,10,0,206,Foggy,Dusk,4.19,Low
SC6087,Urban,Gravel,9,7,162,Rainy,Dusk,10.77,Moderate
SC6088,Urban,Asphalt,16,7,12,Clear,Night_Dark,11.34,Moderate
SC6089,Urban,Asphalt,10,5,136,Rainy,Night_Dark,4.26,Moderate
SC6090,Urban,Concrete,5,0,105,Cloudy,Night_Dark,8.63,Low
SC6091,Urban,Asphalt,7,4,0,Clear,Night_Dark,2.75,Low
SC6092,Rural,Gravel,7,3,203,Foggy,Night_Streetlights,2.36,Moderate
SC6093,Rural,Dirt,10,0,122,Cloudy,Night_Streetlights,5.64,Low
SC6094,Urban,Mud,16,7,181,Rainy,Daylight,11.61,Moderate
SC6095,Urban,Gravel,10,6,16,Clear,Night_Streetlights,5.25,Moderate
SC6096,Urban,Asphalt,13,6,110,Drizzle,Night_Dark,6.85,Moderate
SC6097,Rural,Asphalt,15,3,106,Mist,Dawn,4.21,Moderate
SC6098,Urban,Concrete,19,6,114,Foggy,Night_Streetlights,10.65,Moderate
SC6099,Urban,Mud,20,9,103,Drizzle,Dawn,8.38,Severe
SC6100,Rural,Concrete,18,10,161,Foggy,Night_Streetlights,4.37,Severe
SC6101,Urban,Asphalt,12,10,500,Thunderstorm,Night_Streetlights,7.17,Extreme
SC6102,Rural,Gravel,12,9,105,Drizzle,Daylight,7.88,Moderate
SC6103,Urban,Mud,5,4,118,Mist,Dawn,3.02,Moderate
SC6104,Rural,Concrete,6,0,302,Rainy,Dusk,5.1,Moderate
SC6105,Urban,Mud,13,6,126,Mist,Dawn,2.05,Moderate
SC6106,Urban,Asphalt,16,11,230,Foggy,Dusk,9.17,Severe
SC6107,Rural,Gravel,10,0,275,Thunderstorm,Dusk,7.02,Moderate
SC6108,Urban,Mud,10,0,74,Cloudy,Daylight,5.75,Low
SC6109,Urban,Gravel,5,3,104,Foggy,Night_Dark,10.43,Low
SC6110,Rural,Asphalt,6,3,498,Thunderstorm,Dusk,5.44,Moderate
SC6111,Urban,Mud,20,20,210,Rainy,Night_Streetlights,10.02,Extreme
SC6112,Rural,Gravel,10,10,18,Clear,Night_Streetlights,8.74,Moderate
SC6113,Rural,Mud,18,11,158,Cloudy,Night_Dark,7.38,Severe
SC6114,Rural,Mud,5,1,477,Thunderstorm,Daylight,2.03,Moderate
SC6115,Rural,Mud,12,6,100,Clear,Dawn,8.74,Moderate
SC6116,Rural,Concrete,14,1,184,Rainy,Night_Streetlights,4.91,Moderate
SC6117,Rural,Concrete,19,9,43,Clear,Night_Dark,4.18,Moderate
SC6118,Rural,Gravel,16,0,243,Foggy,Dusk,11.61,Moderate
SC6119,Urban,Asphalt,5,3,172,Mist,Night_Dark,7.83,Moderate
SC6120,Rural,Gravel,18,8,84,Cloudy,Dusk,10.11,Moderate
SC6121,Rural,Concrete,7,0,56,Cloudy,Night_Streetlights,7.65,Low
SC6122,Rural,Concrete,8,4,190,Drizzle,Dawn,8.65,Moderate
SC6123,Urban,Dirt,18,0,162,Cloudy,Daylight,4.96,Moderate
SC6124,Urban,Dirt,5,1,294,Thunderstorm,Night_Streetlights,5.63,Moderate
SC6125,Rural,Gravel,11,4,73,Cloudy,Dawn,6.5,Moderate
SC6126,Urban,Concrete,16,9,117,Foggy,Dawn,6.92,Severe
SC6127,Urban,Gravel,12,7,78,Clear,Night_Streetlights,2.36,Moderate
SC6128,Rural,Mud,8,7,148,Foggy,Daylight,8.14,Moderate
SC6129,Rural,Concrete,5,4,141,Foggy,Dawn,10.01,Moderate
SC6130,Rural,Dirt,9,0,320,Rainy,Dawn,10.41,Moderate
SC6131,Rural,Dirt,18,15,216,Rainy,Dusk,4.6,Extreme
SC6132,Rural,Mud,15,1,262,Rainy,Daylight,4.61,Moderate
SC6133,Urban,Gravel,14,3,181,Mist,Dawn,11.84,Moderate
SC6134,Urban,Mud,5,4,123,Drizzle,Night_Streetlights,7.15,Moderate
SC6135,Urban,Asphalt,16,10,77,Cloudy,Night_Dark,4.51,Severe
SC6136,Urban,Mud,9,0,143,Drizzle,Dusk,3.86,Low
SC6137,Rural,Mud,8,8,111,Drizzle,Night_Dark,10.61,Moderate
SC6138,Urban,Mud,10,8,469,Thunderstorm,Dusk,4.05,Severe
SC6139,Urban,Mud,11,0,498,Thunderstorm,Dusk,6.33,Moderate
SC6140,Urban,Concrete,12,12,86,Mist,Night_Dark,4.27,Severe
SC6141,Rural,Mud,18,15,59,Clear,Dawn,9.92,Extreme
SC6142,Urban,Mud,8,0,122,Mist,Dawn,2.13,Low
SC6143,Urban,Dirt,6,4,190,Foggy,Night_Streetlights,11.78,Moderate
SC6144,Rural,Gravel,5,3,109,Drizzle,Dusk,10.9,Low
SC6145,Rural,Concrete,20,6,391,Thunderstorm,Night_Streetlights,8.44,Severe
SC6146,Urban,Concrete,16,13,376,Thunderstorm,Dusk,6.25,Extreme
SC6147,Rural,Gravel,17,5,204,Foggy,Daylight,4.27,Moderate
SC6148,Urban,Dirt,12,7,60,Cloudy,Dusk,3.91,Moderate
SC6149,Urban,Mud,15,13,203,Foggy,Dawn,9.65,Extreme
SC6150,Rural,Asphalt,14,3,2,Clear,Daylight,10.93,Low
SC6151,Urban,Dirt,19,12,71,Cloudy,Night_Dark,8.41,Severe
SC6152,Urban,Dirt,8,7,81,Drizzle,Dawn,3.6,Moderate
SC6153,Urban,Gravel,18,7,363,Thunderstorm,Daylight,4.5,Severe
SC6154,Rural,Concrete,6,0,105,Cloudy,Night_Dark,11.7,Low
SC6155,Rural,Mud,7,3,138,Cloudy,Dusk,10.59,Moderate
SC6156,Urban,Dirt,9,6,281,Thunderstorm,Night_Streetlights,2.65,Moderate
SC6157,Rural,Gravel,5,3,172,Rainy,Daylight,4.55,Moderate
SC6158,Rural,Mud,16,9,280,Thunderstorm,Daylight,4.81,Severe
SC6159,Rural,Gravel,14,7,481,Thunderstorm,Night_Streetlights,11.37,Extreme
SC6160,Urban,Concrete,17,16,148,Mist,Dawn,5.27,Extreme
SC6161,Rural,Concrete,20,20,305,Rainy,Daylight,2.19,Extreme
SC6162,Rural,Mud,11,0,81,Cloudy,Night_Dark,4.98,Low
SC6163,Rural,Gravel,17,11,210,Foggy,Dawn,2.1,Severe
SC6164,Urban,Mud,7,0,176,Mist,Dusk,11.5,Low
SC6165,Rural,Concrete,10,8,214,Drizzle,Night_Streetlights,9.82,Moderate
SC6166,Urban,Dirt,13,11,216,Rainy,Daylight,2.34,Severe
SC6167,Rural,Mud,11,1,117,Cloudy,Night_Streetlights,7.64,Low
SC6168,Urban,Asphalt,9,2,101,Cloudy,Night_Streetlights,7.2,Low
SC6169,Rural,Asphalt,12,0,214,Drizzle,Dawn,9.87,Low
SC6170,Rural,Concrete,7,6,173,Foggy,Dawn,6.9,Moderate
SC6171,Urban,Gravel,11,8,168,Mist,Night_Streetlights,11.74,Moderate
SC6172,Urban,Mud,20,20,83,Cloudy,Daylight,10.88,Extreme
SC6173,Rural,Concrete,8,8,269,Thunderstorm,Night_Dark,5.64,Severe
SC6174,Urban,Concrete,12,0,124,Drizzle,Night_Dark,2.88,Low
SC6175,Rural,Dirt,6,5,30,Clear,Night_Streetlights,4.44,Low
SC6176,Urban,Gravel,19,12,81,Mist,Night_Streetlights,3.55,Severe
SC6177,Rural,Dirt,20,5,205,Foggy,Dawn,11.13,Moderate
SC6178,Urban,Gravel,5,1,75,Clear,Dusk,2.88,Low
SC6179,Urban,Dirt,12,7,106,Cloudy,Night_Dark,8.02,Moderate
SC6180,Rural,Mud,12,12,87,Mist,Night_Dark,9.77,Severe
SC6181,Urban,Concrete,8,4,358,Thunderstorm,Night_Streetlights,7.72,Moderate
SC6182,Rural,Concrete,9,3,94,Cloudy,Night_Streetlights,2.43,Low
SC6183,Rural,Concrete,18,3,470,Thunderstorm,Night_Dark,8.79,Severe
SC6184,Rural,Gravel,12,0,459,Thunderstorm,Daylight,8.95,Moderate
SC6185,Urban,Dirt,13,6,62,Clear,Night_Dark,2.37,Moderate
SC6186,Rural,Asphalt,9,8,193,Mist,Dawn,11.95,Moderate
SC6187,Rural,Gravel,10,0,263,Rainy,Dawn,4.02,Moderate
SC6188,Urban,Dirt,19,9,208,Drizzle,Night_Dark,5.3,Severe
SC6189,Urban,Concrete,18,2,372,Thunderstorm,Night_Streetlights,11.27,Moderate
SC6190,Rural,Concrete,5,5,226,Rainy,Night_Streetlights,11.74,Moderate
SC6191,Rural,Concrete,12,6,151,Mist,Dawn,7.69,Moderate
SC6192,Urban,Mud,20,9,139,Rainy,Dusk,8.98,Severe
SC6193,Rural,Mud,18,12,199,Mist,Daylight,9.08,Extreme
SC6194,Rural,Concrete,18,2,195,Mist,Dusk,10.61,Moderate
SC6195,Rural,Gravel,20,14,173,Cloudy,Dusk,9.14,Extreme
SC6196,Rural,Mud,13,5,229,Foggy,Daylight,4.34,Moderate
SC6197,Urban,Asphalt,14,8,264,Rainy,Dusk,11.04,Severe
SC6198,Rural,Concrete,9,4,34,Clear,Dusk,5.24,Low
SC6199,Rural,Concrete,20,20,265,Thunderstorm,Night_Streetlights,3.55,Extreme
SC6200,Urban,Dirt,7,6,127,Foggy,Dusk,9.23,Moderate
SC6201,Rural,Concrete,11,2,155,Mist,Night_Streetlights,4.92,Moderate
SC6202,Urban,Concrete,20,8,103,Drizzle,Daylight,8.25,Severe
SC6203,Urban,Dirt,15,10,130,Foggy,Night_Streetlights,2.15,Severe
SC6204,Urban,Dirt,19,0,226,Foggy,Night_Dark,10.48,Moderate
SC6205,Urban,Mud,7,3,132,Foggy,Daylight,8.22,Low
SC6206,Urban,Asphalt,16,9,103,Mist,Night_Streetlights,5.59,Severe
SC6207,Urban,Asphalt,19,11,213,Rainy,Dusk,5.19,Extreme
SC6208,Rural,Gravel,7,0,176,Cloudy,Daylight,8.7,Low
SC6209,Rural,Asphalt,15,10,242,Rainy,Dawn,4.1,Severe
SC6210,Urban,Gravel,17,0,99,Clear,Night_Dark,2.29,Low
SC6211,Rural,Dirt,18,2,418,Thunderstorm,Dawn,5.43,Moderate
SC6212,Rural,Asphalt,5,5,162,Rainy,Night_Streetlights,4.93,Moderate
SC6213,Rural,Gravel,7,1,175,Foggy,Night_Streetlights,4.13,Low
SC6214,Rural,Dirt,15,11,147,Drizzle,Night_Streetlights,5.93,Severe
SC6215,Rural,Asphalt,13,12,146,Foggy,Daylight,6.18,Severe
SC6216,Urban,Gravel,10,10,129,Cloudy,Night_Dark,8.08,Severe
SC6217,Rural,Mud,17,1,239,Foggy,Night_Streetlights,9.04,Moderate
SC6218,Rural,Asphalt,6,2,277,Thunderstorm,Dusk,4.89,Moderate
SC6219,Urban,Asphalt,14,8,233,Rainy,Daylight,4.6,Severe
SC6220,Urban,Asphalt,8,3,471,Thunderstorm,Night_Streetlights,6.5,Moderate
SC6221,Urban,Asphalt,11,0,124,Cloudy,Night_Dark,4.94,Low
SC6222,Urban,Asphalt,13,13,91,Clear,Daylight,5.24,Severe
SC6223,Urban,Dirt,10,5,51,Clear,Night_Streetlights,5.87,Moderate
SC6224,Rural,Mud,6,3,103,Cloudy,Daylight,11.41,Low
SC6225,Rural,Gravel,11,7,428,Thunderstorm,Night_Dark,2.74,Severe
SC6226,Urban,Gravel,14,1,310,Thunderstorm,Dawn,5.99,Moderate
SC6227,Rural,Dirt,16,6,310,Rainy,Night_Streetlights,3.29,Severe
SC6228,Rural,Concrete,17,15,305,Thunderstorm,Night_Dark,6.68,Extreme
SC6229,Rural,Mud,15,14,269,Rainy,Dusk,11.82,Extreme
SC6230,Urban,Concrete,14,5,317,Thunderstorm,Night_Dark,8.7,Moderate
SC6231,Rural,Concrete,9,6,194,Drizzle,Daylight,6.04,Moderate
SC6232,Urban,Gravel,17,15,119,Cloudy,Night_Streetlights,9.67,Extreme
SC6233,Rural,Mud,17,0,382,Thunderstorm,Night_Dark,9.66,Moderate
SC6234,Rural,Mud,7,4,81,Cloudy,Night_Dark,7.39,Low
SC6235,Rural,Concrete,14,9,113,Foggy,Dawn,8.87,Moderate
SC6236,Rural,Gravel,10,7,133,Rainy,Dusk,6.53,Moderate
SC6237,Rural,Gravel,9,7,185,Drizzle,Dusk,2.64,Moderate
SC6238,Rural,Mud,10,8,201,Drizzle,Night_Streetlights,4.77,Moderate
SC6239,Rural,Asphalt,12,9,111,Drizzle,Dawn,11.32,Moderate
SC6240,Urban,Dirt,10,8,57,Cloudy,Night_Streetlights,4.28,Moderate
SC6241,Urban,Dirt,16,15,141,Mist,Dawn,6.59,Extreme
SC6242,Rural,Dirt,11,9,83,Clear,Dawn,8.72,Moderate
SC6243,Urban,Concrete,19,19,202,Drizzle,Night_Streetlights,8.92,Extreme
SC6244,Rural,Gravel,7,7,449,Thunderstorm,Daylight,6.82,Severe
SC6245,Rural,Mud,18,14,155,Cloudy,Night_Streetlights,2.7,Extreme
SC6246,Urban,Concrete,17,6,452,Thunderstorm,Night_Dark,7.34,Severe
SC6247,Urban,Concrete,18,4,127,Cloudy,Daylight,8.85,Moderate
SC6248,Rural,Mud,13,6,181,Drizzle,Dawn,5.66,Moderate
SC6249,Rural,Gravel,15,7,220,Rainy,Dawn,4.97,Severe
SC6250,Rural,Concrete,14,1,133,Foggy,Dusk,3.09,Low
SC6251,Rural,Dirt,6,6,69,Cloudy,Dawn,9.01,Moderate
SC6252,Urban,Mud,10,8,82,Drizzle,Night_Dark,11.17,Moderate
SC6253,Urban,Mud,16,7,469,Thunderstorm,Dawn,5.85,Extreme
SC6254,Rural,Asphalt,17,16,134,Mist,Dusk,8.19,Extreme
SC6255,Urban,Mud,10,3,24,Clear,Dawn,2.89,Low
SC6256,Urban,Gravel,5,2,478,Thunderstorm,Dusk,11.53,Moderate
SC6257,Rural,Gravel,13,11,117,Drizzle,Night_Dark,6.62,Severe
SC6258,Rural,Mud,10,7,364,Thunderstorm,Dawn,10.14,Severe
SC6259,Urban,Mud,12,3,462,Thunderstorm,Daylight,5.29,Severe
SC6260,Rural,Mud,7,4,115,Cloudy,Dawn,9.97,Moderate
SC6261,Rural,Dirt,18,5,267,Rainy,Dawn,10.41,Moderate
SC6262,Urban,Gravel,14,1,81,Mist,Night_Streetlights,4.14,Low
SC6263,Rural,Mud,12,10,23,Clear,Night_Streetlights,8.38,Moderate
SC6264,Urban,Gravel,18,11,142,Cloudy,Dusk,4.81,Severe
SC6265,Urban,Asphalt,12,12,444,Thunderstorm,Dawn,7.42,Extreme
SC6266,Rural,Dirt,18,8,118,Mist,Daylight,8.75,Moderate
SC6267,Urban,Asphalt,8,4,166,Mist,Night_Dark,4.1,Moderate
SC6268,Urban,Gravel,10,5,190,Drizzle,Dusk,3.25,Moderate
SC6269,Rural,Mud,20,16,271,Thunderstorm,Dawn,10.36,Extreme
SC6270,Rural,Concrete,15,2,111,Mist,Night_Streetlights,9.39,Moderate
SC6271,Urban,Gravel,7,5,124,Rainy,Dusk,5.74,Moderate
SC6272,Urban,Mud,6,6,124,Mist,Dusk,8.72,Moderate
SC6273,Rural,Gravel,7,2,135,Rainy,Dusk,6.02,Low
SC6274,Rural,Asphalt,16,14,27,Clear,Dawn,8.39,Severe
SC6275,Rural,Concrete,12,1,130,Cloudy,Dawn,7.35,Low
SC6276,Rural,Dirt,13,4,82,Cloudy,Night_Dark,7.47,Moderate
SC6277,Rural,Gravel,6,4,101,Mist,Dawn,9.8,Moderate
SC6278,Urban,Concrete,6,3,243,Foggy,Dusk,6.97,Moderate
SC6279,Rural,Asphalt,5,0,110,Mist,Daylight,9.59,Low
SC6280,Urban,Concrete,10,6,98,Mist,Night_Dark,2.25,Moderate
SC6281,Rural,Gravel,16,12,459,Thunderstorm,Dusk,3.48,Extreme
SC6282,Rural,Mud,16,12,188,Foggy,Night_Streetlights,9.33,Severe
SC6283,Urban,Dirt,12,9,398,Thunderstorm,Daylight,9.73,Severe
SC6284,Urban,Concrete,16,2,69,Clear,Night_Dark,7.05,Low
SC6285,Rural,Gravel,10,8,103,Foggy,Night_Streetlights,8.79,Moderate
SC6286,Rural,Mud,12,9,234,Rainy,Daylight,7.18,Severe
SC6287,Urban,Asphalt,18,11,250,Foggy,Night_Dark,10.57,Extreme
SC6288,Rural,Mud,19,9,207,Rainy,Dawn,10.69,Severe
SC6289,Rural,Concrete,19,0,194,Mist,Night_Streetlights,4.09,Moderate
SC6290,Rural,Concrete,19,11,66,Clear,Night_Dark,6.52,Severe
SC6291,Urban,Gravel,6,5,283,Thunderstorm,Night_Dark,2.35,Moderate
SC6292,Urban,Gravel,17,1,59,Clear,Dusk,11.81,Low
SC6293,Urban,Concrete,13,8,112,Mist,Night_Streetlights,6.8,Moderate
SC6294,Urban,Dirt,6,1,176,Foggy,Daylight,8.29,Low
SC6295,Rural,Gravel,12,10,12,Clear,Night_Streetlights,7.74,Moderate
SC6296,Urban,Asphalt,10,0,96,Clear,Dawn,3.96,Low
SC6297,Rural,Dirt,7,6,114,Cloudy,Night_Dark,11.28,Moderate
SC6298,Urban,Dirt,18,13,115,Mist,Night_Streetlights,6.83,Severe
SC6299,Rural,Asphalt,12,5,103,Mist,Night_Dark,6.43,Moderate
SC6300,Rural,Dirt,12,1,99,Cloudy,Dawn,2.11,Low
SC6301,Urban,Asphalt,7,3,102,Mist,Night_Streetlights,2.91,Low
SC6302,Urban,Concrete,14,1,94,Clear,Night_Streetlights,5.83,Low
SC6303,Rural,Dirt,17,0,125,Cloudy,Dawn,3.48,Low
SC6304,Urban,Concrete,9,3,153,Rainy,Night_Streetlights,10.51,Moderate
SC6305,Rural,Gravel,13,7,279,Thunderstorm,Dusk,2.38,Severe
SC6306,Rural,Asphalt,19,7,62,Clear,Night_Streetlights,11.08,Moderate
SC6307,Urban,Mud,8,8,15,Clear,Dusk,2.39,Moderate
SC6308,Urban,Dirt,5,4,419,Thunderstorm,Night_Dark,4.57,Moderate
SC6309,Urban,Mud,8,7,87,Mist,Dawn,9.35,Moderate
SC6310,Rural,Dirt,15,11,236,Rainy,Night_Streetlights,9.56,Severe
SC6311,Urban,Dirt,17,14,131,Cloudy,Daylight,8.33,Extreme
SC6312,Rural,Gravel,5,4,249,Foggy,Dawn,10.38,Moderate
SC6313,Rural,Concrete,17,10,141,Foggy,Dusk,4.17,Severe
SC6314,Urban,Asphalt,11,3,147,Drizzle,Dusk,10.77,Moderate
SC6315,Rural,Asphalt,10,0,218,Foggy,Night_Dark,10.49,Low
SC6316,Urban,Asphalt,19,11,136,Cloudy,Night_Streetlights,4.62,Severe
SC6317,Urban,Gravel,18,9,452,Thunderstorm,Night_Dark,9.11,Extreme
SC6318,Urban,Dirt,15,2,126,Foggy,Daylight,6.71,Moderate
SC6319,Urban,Concrete,16,16,20,Clear,Daylight,2.9,Extreme
SC6320,Rural,Concrete,5,4,63,Cloudy,Daylight,9.83,Low
SC6321,Urban,Gravel,18,2,127,Foggy,Night_Dark,3.66,Moderate
SC6322,Urban,Gravel,12,0,181,Drizzle,Dusk,11.82,Low
SC6323,Rural,Dirt,8,2,163,Cloudy,Dawn,3.07,Low
SC6324,Urban,Dirt,8,7,53,Clear,Night_Dark,11.0,Moderate
SC6325,Rural,Concrete,15,4,157,Cloudy,Dawn,6.84,Moderate
SC6326,Urban,Dirt,19,0,50,Clear,Dawn,7.34,Low
SC6327,Rural,Mud,14,1,154,Drizzle,Night_Streetlights,6.73,Moderate
SC6328,Rural,Concrete,14,6,390,Thunderstorm,Night_Dark,7.69,Severe
SC6329,Rural,Concrete,15,5,161,Drizzle,Daylight,6.59,Moderate
SC6330,Rural,Dirt,12,10,186,Mist,Night_Streetlights,7.73,Severe
SC6331,Rural,Asphalt,6,1,172,Mist,Night_Streetlights,3.61,Low
SC6332,Rural,Concrete,8,4,166,Mist,Dawn,9.24,Moderate
SC6333,Rural,Mud,19,2,124,Mist,Dawn,8.44,Moderate
SC6334,Rural,Asphalt,9,3,87,Mist,Daylight,8.51,Low
SC6335,Rural,Dirt,18,2,73,Cloudy,Dusk,5.61,Moderate
SC6336,Rural,Mud,12,12,179,Mist,Daylight,7.05,Severe
SC6337,Urban,Gravel,5,3,167,Rainy,Daylight,7.48,Moderate
SC6338,Urban,Mud,17,1,129,Drizzle,Night_Streetlights,2.27,Moderate
SC6339,Urban,Mud,11,4,131,Drizzle,Dawn,4.74,Moderate
SC6340,Urban,Mud,15,13,255,Rainy,Daylight,2.61,Extreme
SC6341,Rural,Mud,12,4,244,Rainy,Night_Dark,3.45,Moderate
SC6342,Urban,Gravel,19,12,98,Mist,Night_Streetlights,2.94,Severe
SC6343,Rural,Mud,12,0,159,Mist,Dusk,6.07,Low
SC6344,Rural,Dirt,11,2,150,Cloudy,Night_Dark,7.28,Moderate
SC6345,Rural,Gravel,10,9,42,Clear,Night_Dark,3.04,Moderate
SC6346,Urban,Concrete,16,8,234,Foggy,Dusk,9.9,Severe
SC6347,Urban,Dirt,11,3,146,Rainy,Night_Streetlights,10.62,Moderate
SC6348,Rural,Concrete,9,8,219,Foggy,Dawn,5.93,Moderate
SC6349,Urban,Dirt,13,12,106,Drizzle,Dawn,8.23,Severe
SC6350,Rural,Gravel,15,5,316,Rainy,Night_Streetlights,3.29,Severe
SC6351,Rural,Dirt,8,6,145,Foggy,Dusk,2.67,Moderate
SC6352,Urban,Gravel,12,5,296,Rainy,Dawn,8.57,Moderate
SC6353,Rural,Mud,19,0,163,Drizzle,Dusk,2.07,Moderate
SC6354,Rural,Asphalt,13,10,335,Thunderstorm,Night_Streetlights,9.09,Severe
SC6355,Rural,Asphalt,14,8,237,Rainy,Night_Streetlights,7.18,Severe
SC6356,Urban,Asphalt,8,2,216,Foggy,Daylight,6.36,Moderate
SC6357,Urban,Dirt,14,8,95,Cloudy,Dusk,8.37,Moderate
SC6358,Rural,Concrete,14,13,218,Drizzle,Daylight,7.37,Extreme
SC6359,Urban,Dirt,16,7,119,Mist,Daylight,3.08,Moderate
SC6360,Rural,Dirt,8,4,105,Drizzle,Night_Streetlights,3.03,Moderate
SC6361,Urban,Mud,14,10,99,Clear,Dawn,6.62,Severe
SC6362,Urban,Concrete,12,12,120,Mist,Daylight,7.2,Severe
SC6363,Urban,Gravel,9,7,140,Mist,Dawn,2.73,Moderate
SC6364,Rural,Dirt,15,12,162,Mist,Dawn,7.02,Severe
SC6365,Urban,Gravel,5,4,274,Thunderstorm,Night_Dark,8.81,Moderate
SC6366,Rural,Gravel,13,0,254,Rainy,Night_Dark,2.02,Moderate
SC6367,Urban,Concrete,10,2,394,Thunderstorm,Night_Dark,8.35,Moderate
SC6368,Rural,Dirt,17,10,392,Thunderstorm,Dawn,9.49,Extreme
SC6369,Urban,Asphalt,12,7,133,Mist,Night_Dark,4.52,Moderate
SC6370,Rural,Concrete,19,4,147,Mist,Dusk,2.14,Moderate
SC6371,Urban,Concrete,15,13,145,Foggy,Night_Streetlights,11.91,Severe
SC6372,Urban,Asphalt,16,0,130,Foggy,Dawn,10.63,Low
SC6373,Urban,Mud,5,0,42,Clear,Daylight,11.28,Low
SC6374,Urban,Dirt,20,20,141,Foggy,Night_Streetlights,9.86,Extreme
SC6375,Urban,Concrete,5,3,268,Thunderstorm,Daylight,2.61,Moderate
SC6376,Urban,Mud,10,2,302,Thunderstorm,Night_Streetlights,10.73,Moderate
SC6377,Rural,Mud,10,1,213,Rainy,Night_Streetlights,4.69,Moderate
SC6378,Urban,Gravel,6,3,100,Foggy,Night_Dark,10.38,Low
SC6379,Rural,Concrete,10,9,119,Mist,Daylight,10.49,Moderate
SC6380,Rural,Concrete,12,4,92,Cloudy,Dusk,9.03,Moderate
SC6381,Urban,Dirt,20,20,168,Foggy,Night_Dark,8.16,Extreme
SC6382,Urban,Gravel,9,3,30,Clear,Night_Dark,5.59,Low
SC6383,Rural,Mud,12,4,222,Rainy,Daylight,8.55,Moderate
SC6384,Urban,Mud,5,2,202,Rainy,Dawn,11.6,Low
SC6385,Rural,Mud,5,5,118,Drizzle,Daylight,7.87,Moderate
SC6386,Rural,Asphalt,6,6,192,Mist,Night_Dark,8.77,Moderate
SC6387,Rural,Mud,19,18,41,Clear,Night_Streetlights,8.27,Extreme
SC6388,Urban,Concrete,8,4,134,Cloudy,Night_Streetlights,10.51,Moderate
SC6389,Urban,Mud,8,7,410,Thunderstorm,Dawn,3.62,Severe
SC6390,Rural,Gravel,14,8,439,Thunderstorm,Night_Dark,6.84,Extreme
SC6391,Rural,Mud,10,6,23,Clear,Dawn,7.53,Moderate
SC6392,Rural,Mud,5,3,127,Drizzle,Night_Dark,11.87,Low
SC6393,Urban,Asphalt,5,0,207,Drizzle,Night_Streetlights,4.85,Low
SC6394,Rural,Concrete,9,9,152,Rainy,Dusk,5.3,Moderate
SC6395,Rural,Gravel,13,6,103,Foggy,Dawn,2.01,Moderate
SC6396,Urban,Gravel,17,4,119,Cloudy,Daylight,9.04,Moderate
SC6397,Rural,Gravel,6,0,284,Thunderstorm,Night_Streetlights,11.73,Low
SC6398,Urban,Gravel,17,14,135,Foggy,Dawn,5.08,Extreme
SC6399,Rural,Gravel,16,15,88,Clear,Night_Dark,6.85,Extreme
SC6400,Rural,Concrete,20,9,217,Foggy,Night_Streetlights,5.86,Severe
