scenario_id,road_environment,road_type,weather,lighting,vehicle_speed,true_depth,water_depth,true_ntu,ntu,severity_level,severity_score,lidar,ultrasonic,surface_echo,bottom_echo,radar,snr,rcs,clutter_probability,imu_pitch,imu_roll,imu_acceleration,water_state,water_contact,R_lidar,R_ultrasonic,R_radar,R_imu,R_water,scene_complexity,measurement_spread,measurement_consistency,sensor_agreement,W_lidar,W_ultrasonic,W_radar,fusion_entropy,fusion_confidence,effective_sensor_count,dominant_sensor,dominance_ratio,water_depth_estimate,fusion_depth_linear
SC16665,Urban,Gravel,Cloudy,Dawn,39.52,8.75,0.0,81.55,77.74,2,0.5,8.49,8.78,0.0,1.0,8.59,28.97,1.0,0.066,2.429,-0.956,10.409,Dry,False,0.8444256148651047,0.879999999362,0.9077033387291432,0.701,0.98,0.0584746980882325,0.1473091986265619,0.9862387140901112,0.9862387140901112,0.3186916668344828,0.334103422142104,0.3472049110234131,1.098000309183663,0.938767313677116,2.996337946754471,radar,1.0637485388153776,0.0,8.62161048352355
SC16666,Urban,Asphalt,Cloudy,Dusk,21.66,11.18,0.0,69.82,71.64,2,0.5,11.5,11.18,0.0,1.0,11.06,29.59,1.0,0.064,5.739,3.614,8.128,Dry,False,0.8520374828561127,0.879999999362,0.9104173189250184,0.933,0.98,0.0543403602646483,0.2274496281230929,0.9837556249972444,0.9837556249972444,0.3205514035238006,0.3326537626097846,0.3467948338664147,1.0980951039196918,0.9410456010898174,2.996897747427471,radar,1.0618251411515347,0.0,11.240961069063646
SC16667,Urban,Concrete,Cloudy,Night_Dark,39.96,10.84,1.38,33.68,34.69,2,0.5,11.4,11.17,0.207,0.78,10.99,27.37,0.9462958698523344,0.085,10.165,0.969,7.498,Shallow Puddle,True,0.5639970027982003,0.5740046226260436,0.7831514232074474,0.867,0.9,0.1594837292099207,0.2055075018906448,0.9852220069744124,0.9852220069744124,0.2879164799493794,0.2939049167630214,0.4181786032875992,1.0829543317516226,0.8116856953415308,2.905715260244671,radar,1.4374810058519418,8.775,11.16094864179659
SC16668,Rural,Asphalt,Cloudy,Daylight,65.67,10.26,0.0,85.75,89.55,2,0.5,10.33,10.63,0.0,1.0,10.22,32.67,1.0,0.068,-21.954,6.295,10.365,Dry,False,0.829855356935113,0.879999999362,0.9127184664856106,0.63,0.98,0.0606178962352085,0.2122105872319602,0.9836021826263606,0.9836021826263606,0.3137672680133637,0.3354366792998871,0.3507960526867493,1.0975702075948148,0.9367240099452036,2.993783096159116,radar,1.080695994340294,0.0,10.392043437994424
SC16669,Urban,Asphalt,Rainy,Dawn,25.25,7.99,0.0,231.53,240.12,2,0.5,7.64,8.04,0.0,1.0,7.78,32.72,1.0,0.098,-1.456,-0.885,8.1,Dry,False,0.6624955014598588,0.879999999362,0.8936503392160213,0.92,0.98,0.1282039838505184,0.202977831301844,0.9792466448746068,0.9792466448746068,0.265137351391757,0.3629549198086233,0.3719077287996196,1.0876755632267494,0.8909328713270671,2.938156670690901,radar,1.1842455188555747,0.0,7.837249049955395
SC16670,Urban,Asphalt,Drizzle,Daylight,30.57,10.28,0.0,165.49,154.75,2,0.5,9.51,10.26,0.0,1.0,10.16,28.5,1.0,0.081,-11.457,2.197,8.383,Dry,False,0.7532892403581017,0.879999999362,0.89698487124795,0.898,0.98,0.1001014107433235,0.4072263907623539,0.967747248623215,0.967747248623215,0.2928516889651332,0.3487726522934731,0.3583756587413936,1.094777981756566,0.9143669026105864,2.977629774726331,radar,1.1170887252727637,0.0,10.00452366740201
SC16671,Urban,Asphalt,Clear,Night_Streetlights,33.27,15.03,0.0,72.59,70.89,3,0.75,15.39,15.18,0.0,1.0,15.08,30.75,1.0,0.064,3.957,-3.877,9.776,Dry,False,0.852977439589594,0.879999999362,0.9126439111793144,0.885,0.98,0.0505681557051648,0.1582192571507445,0.9915817328849014,0.9915817328849014,0.3205474604783632,0.3322219228458935,0.3472306166757433,1.0980762615188038,0.9422069248000646,2.996782819427323,radar,1.06386918732736,0.0,15.212591905032884
SC16672,Urban,Asphalt,Cloudy,Dawn,33.94,8.4,0.0,81.79,81.98,2,0.5,8.8,8.42,0.0,1.0,8.67,30.36,1.0,0.066,13.235,0.58,8.967,Dry,False,0.8391693872044669,0.879999999362,0.910688496517598,0.882,0.98,0.0569940684772353,0.19313207915828,0.982055392018612,0.982055392018612,0.3167743871661028,0.3344261929093148,0.3487994199245823,1.0978388402345136,0.9386323444310496,2.99537580286466,radar,1.071250335443852,0.0,8.627574122104264
SC16673,Rural,Asphalt,Foggy,Daylight,52.47,9.23,1.57,233.17,237.46,2,0.5,9.47,9.4,0.214,0.771,9.17,28.9,0.9391312811639924,0.129,-2.222,7.868,9.455,Shallow Puddle,True,0.4031407270703498,0.5660992566417619,0.7562754882159216,0.737,0.9,0.2474743177358499,0.156950098226581,0.986474753691222,0.986474753691222,0.2260067500557003,0.3236061863260461,0.4503870636182536,1.0604669312906587,0.7523398853188871,2.788245144567394,radar,1.6389245368991383,8.841,9.3122314478717
SC16674,Urban,Gravel,Clear,Dawn,41.1,6.48,0.0,15.38,7.51,2,0.5,6.66,6.63,0.0,1.0,6.43,30.6,1.0,0.052,16.018,5.262,7.321,Dry,False,0.9356871697303352,0.879999999362,0.9200117921713103,0.683,0.98,0.0232976582738114,0.1250333288900738,0.984706693288288,0.984706693288288,0.3429913544190697,0.3200141331976732,0.336994512383257,1.0981839530904145,0.959759720895686,2.997445432864716,lidar,1.0440999725802724,0.0,6.57289083815592
SC16675,Urban,Concrete,Cloudy,Daylight,38.03,7.33,0.0,97.57,98.57,2,0.5,7.04,7.47,0.0,1.0,7.3,29.41,1.0,0.07,12.958,-1.712,8.264,Dry,False,0.818874323612107,0.879999999362,0.9062149741299768,0.876,0.98,0.0679995476358078,0.216564078277077,0.9762551346031134,0.9762551346031134,0.3113800417862738,0.3379284004908926,0.3506915577228336,1.0973971112528424,0.9327824101901429,2.992778100775698,radar,1.08020020960102,0.0,7.276489017219021
SC16676,Urban,Mud,Rainy,Night_Streetlights,27.94,6.98,2.43,202.46,205.46,2,0.5,7.14,5.84,0.244,0.734,7.05,26.98,0.9073745130819562,0.14,-1.847,2.307,9.809,Shallow Puddle,True,0.4184491076936839,0.5334060257359071,0.7395394720549143,0.773,0.9,0.2726555158626102,0.7259706146486462,0.918459438215186,0.918459438215186,0.2395837236212208,0.3102397481186595,0.4501765282601196,1.0647302976535935,0.7451962927524483,2.8065608639527717,radar,1.6375311400727506,9.122000000000002,6.696172439902332
SC16677,Urban,Gravel,Rainy,Dusk,26.61,9.05,3.75,224.27,220.96,2,0.5,8.6,9.06,0.286,0.683,9.61,26.32,0.8607079764250578,0.169,8.803,-1.6,9.715,Flooded Pothole,True,0.3991254350887295,0.4897990155722312,0.7120259113613234,0.837,0.95,0.2985045519079726,0.5056678751908211,0.9565525123955336,0.9565525123955336,0.2414507843567085,0.3000667210542294,0.4584824945890621,1.0618685022163068,0.7256327907707163,2.789052396620046,radar,1.69332474022033,9.506,9.201098011219898
SC16678,Urban,Asphalt,Clear,Daylight,16.84,9.71,1.87,8.45,4.89,2,0.5,10.08,9.3,0.225,0.758,9.66,25.06,0.9279290535819252,0.088,0.191,0.6,8.737,Shallow Puddle,True,0.586565595995137,0.5542047482718123,0.7691954713141606,0.948,0.9,0.1685554028229619,0.3903844259188624,0.9681212524420916,0.9681212524420916,0.3023990407484101,0.2846819055616699,0.41291905368992,1.0845695065915728,0.8096880205669115,2.915527442905169,radar,1.4066852493980306,8.942,9.684522111112132
SC16679,Urban,Gravel,Rainy,Dusk,29.61,10.7,0.0,256.24,254.84,2,0.5,11.22,10.65,0.0,1.0,10.54,27.77,1.0,0.101,6.6,-1.312,10.107,Dry,False,0.6478697534871279,0.879999999362,0.8822015056720922,0.808,0.98,0.1466620316596055,0.3650114153466077,0.973153697585756,0.973153697585756,0.2617786890713092,0.3670853398933911,0.3711359710352997,1.0865940676248989,0.8829924613846966,2.9323652493534125,radar,1.1803377326100877,0.0,10.758388895956765
SC16680,Urban,Dirt,Cloudy,Daylight,38.68,8.48,0.0,45.53,47.09,2,0.5,8.26,8.78,0.0,1.0,8.49,28.83,1.0,0.059,-1.354,4.748,8.869,Dry,False,0.8832720176206722,0.879999999362,0.9117775325422084,0.668,0.98,0.0479223426438286,0.2605762844159074,0.9756086773053364,0.9756086773053364,0.3293487493480037,0.3281132158881265,0.3425380347638697,1.0984213524849666,0.9469354398887934,2.9988497636068137,radar,1.0420010673615276,0.0,8.509402620257514
SC16681,Urban,Asphalt,Drizzle,Daylight,35.64,14.46,5.5,128.11,132.52,3,0.75,15.8,12.22,0.331,0.626,14.23,21.46,0.8025187979624785,0.187,21.133,8.708,7.69,Flooded Pothole,True,0.4516565515086806,0.4442885834382357,0.6629106317587636,0.873,0.95,0.3305511764804137,1.7945008591063236,0.9057658092291144,0.9057658092291144,0.2825951115593998,0.2784988508125069,0.4389060376280932,1.0745692946854888,0.7226241591506524,2.8566521916448337,radar,1.5644653732189375,9.925999999999998,14.113891635015118
SC16682,Urban,Concrete,Drizzle,Daylight,31.16,16.04,5.31,120.84,124.34,3,0.75,15.97,16.36,0.327,0.632,15.88,25.15,0.808641176396021,0.181,5.562,1.123,8.863,Flooded Pothole,True,0.4588145622218546,0.4486247511656451,0.693340242952588,0.906,0.95,0.2783269013731323,0.2551470164434608,0.9872022062938484,0.9872022062938484,0.27962145279956,0.2736988054918104,0.4466797417086296,1.0709509329662517,0.7358916344162217,2.835898053841272,radar,1.6145432415084289,9.886,16.03654135738803
SC16683,Urban,Asphalt,Mist,Daylight,33.79,10.51,0.0,103.68,98.66,2,0.5,10.37,10.72,0.0,1.0,10.52,28.45,1.0,0.07,-5.35,7.154,8.157,Dry,False,0.8187653952882091,0.879999999362,0.9037993470757152,0.882,0.98,0.0700872156231391,0.175594229214213,0.9865756959239232,0.9865756959239232,0.3116567904975924,0.3382914114701711,0.3500517980322365,1.0974425708752718,0.9320645860404744,2.9930504770123423,radar,1.0771682942466898,0.0,10.540909763719396
SC16684,Urban,Dirt,Rainy,Dusk,22.09,7.59,3.01,267.53,275.1,2,0.5,8.55,7.13,0.263,0.711,7.46,25.48,0.8865657394866461,0.165,-3.471,-0.701,8.851,Shallow Puddle,True,0.3689717400905134,0.5134349911602358,0.714375594044634,0.859,0.9,0.320125315994301,0.7431240363043938,0.927073130160234,0.927073130160234,0.2234569525447267,0.3159522242841692,0.460590823171104,1.0559580916870654,0.7173023740209146,2.763173453852928,radar,1.70776042735179,9.297,7.599303844259976
SC16685,Urban,Mud,Mist,Night_Dark,28.4,19.17,0.0,139.62,142.83,3,0.75,18.36,19.19,0.0,1.0,19.37,30.22,1.0,0.079,-10.511,1.19,9.211,Dry,False,0.7668062269181652,0.879999999362,0.9021744064424432,0.767,0.98,0.0895524956647311,0.5387330817142515,0.977341522291458,0.977341522291458,0.2963242029680789,0.3460159585889077,0.3576598384430134,1.0953721146128508,0.919422933386811,2.9810201111755705,radar,1.1136150589586615,0.0,19.00842968245624
SC16686,Urban,Concrete,Cloudy,Dawn,20.82,14.21,2.12,36.29,41.76,2,0.5,14.28,14.58,0.234,0.747,14.19,25.57,0.918696005229808,0.101,-11.292,0.36,8.455,Shallow Puddle,True,0.5502179793395438,0.5444570744679543,0.7617709595246087,0.941,0.9,0.1830003338319222,0.2042057785666217,0.9885144049745994,0.9885144049745994,0.2907299231700814,0.2879041224980547,0.4213659543318638,1.0818007226463455,0.7974421389196092,2.898870529312845,radar,1.4564160456333513,9.025,14.328448300859549
SC16687,Urban,Asphalt,Clear,Dawn,39.39,10.8,0.0,15.19,8.25,2,0.5,10.74,10.93,0.0,1.0,10.8,27.75,1.0,0.052,-4.914,3.053,10.362,Dry,False,0.9346835532549176,0.879999999362,0.9130347601874946,0.853,0.98,0.031229599203292,0.0971253485622227,0.9927262988395212,0.9927262988395212,0.3436468713531279,0.3210356793371883,0.3353174493096837,1.0982187714710538,0.9571362555628646,2.997648002722012,lidar,1.047140194366219,0.0,10.821115826032647
SC16688,Urban,Gravel,Cloudy,Night_Streetlights,26.15,11.13,0.0,71.98,72.4,2,0.5,11.54,11.11,0.0,1.0,11.3,28.75,1.0,0.064,11.056,5.479,8.754,Dry,False,0.85108590404664,0.879999999362,0.9084056982205214,0.842,0.98,0.0577021892487117,0.2154839514519196,0.9846908638332528,0.9846908638332528,0.3205259235157853,0.3330596974194081,0.3464143790648066,1.098109541054595,0.9399899177749692,2.9969860655561757,radar,1.0600428405021336,0.0,11.3136448791341
SC16689,Rural,Asphalt,Cloudy,Night_Streetlights,59.87,6.74,0.0,104.61,109.1,2,0.5,6.94,6.82,0.0,1.0,7.14,30.45,1.0,0.072,12.624,3.919,8.26,Dry,False,0.8062148733233456,0.879999999362,0.9070406544489182,0.678,0.98,0.0689197203711987,0.1616580753730948,0.9814058896923092,0.9814058896923092,0.3075458448594417,0.3396292034426824,0.352824951697876,1.0969698535828645,0.9306862134761914,2.990270654493969,radar,1.0903540012008452,0.0,6.969809485926454
SC16690,Urban,Asphalt,Cloudy,Night_Dark,33.64,13.02,0.0,58.77,56.64,2,0.5,13.12,13.06,0.0,1.0,12.99,29.79,1.0,0.061,-3.727,4.114,9.619,Dry,False,0.8710069148091096,0.879999999362,0.9127462966293148,0.883,0.98,0.0432845756443748,0.0650640709864766,0.9959477164467748,0.9959477164467748,0.3257616421142337,0.329712501336746,0.3445258565490203,1.0983200567399998,0.9462754612473596,2.998239612021334,radar,1.0512263831921382,0.0,13.055428888568422
SC16691,Urban,Asphalt,Rainy,Night_Streetlights,22.88,8.97,5.81,227.93,220.79,2,0.5,9.12,6.1,0.338,0.617,9.18,23.6,0.7926290082845936,0.21,8.682,2.032,9.628,Flooded Pothole,True,0.3884914356931103,0.4373434253230532,0.6641033261558201,0.929,0.95,0.3738025062729946,1.7611738509679653,0.8497603713809805,0.8497603713809805,0.2526275954831185,0.2868706770996911,0.4605017274171903,1.0628879358342858,0.6961530129718915,2.791913169526694,radar,1.7071481071139074,9.992,8.281280658803965
SC16692,Rural,Gravel,Rainy,Daylight,48.09,15.53,7.09,108.82,102.67,3,0.75,15.22,11.34,0.365,0.583,15.56,19.46,0.7530678115934406,0.212,36.299,14.207,8.158,Flooded Pothole,True,0.4664398632637692,0.4113486067041481,0.6184844984202211,0.544,0.95,0.3602651610800608,2.3444402316971105,0.8800175413466809,0.8800175413466809,0.3056386713712489,0.2679604239228574,0.4264009047058937,1.0786242718383423,0.7116566215200044,2.8815494346319857,radar,1.486755848126904,10.242,14.32528986277932
SC16693,Rural,Asphalt,Foggy,Daylight,56.97,8.75,0.0,109.09,102.93,2,0.5,9.4,9.03,0.0,1.0,9.23,31.71,1.0,0.071,25.757,3.991,6.76,Dry,False,0.8136117981445385,0.879999999362,0.9096407357442636,0.701,0.98,0.0662971536067679,0.1852025917745218,0.9838636456292876,0.9838636456292876,0.3093928021323502,0.3381871798439126,0.3524200180237372,1.097159729788269,0.9326910097640084,2.9913757703894124,radar,1.0884215937223545,0.0,9.214959340393715
SC16694,Rural,Asphalt,Clear,Dusk,38.2,10.21,0.0,28.65,31.32,2,0.5,9.57,10.38,0.0,1.0,10.08,29.23,1.0,0.056,0.482,8.87,6.676,Dry,False,0.9038486333980732,0.879999999362,0.9146683139146392,0.839,0.98,0.0423755128861095,0.4095119045888656,0.9676765980623184,0.9676765980623184,0.3347884604845552,0.3249095053672294,0.3403020341482154,1.098429425925035,0.951181240951138,2.998905629787985,radar,1.0316904151971873,0.0,10.006730736763046
SC16695,Rural,Asphalt,Drizzle,Dawn,35.67,11.24,3.24,81.82,83.33,2,0.5,11.43,9.57,0.27,0.702,11.28,26.35,0.8784467393499313,0.131,-3.28,2.514,10.126,Flooded Pothole,True,0.5049671624045724,0.5059786809812388,0.739875047245358,0.855,0.95,0.2368177986020134,1.0332956982393755,0.927291839325248,0.927291839325248,0.2818496780338418,0.2830547978933352,0.435095524072823,1.0762588357264171,0.7682683984541538,2.8664187956780043,radar,1.540421584931367,9.363,10.838253747307474
SC16696,Urban,Concrete,Clear,Dusk,34.08,12.27,0.0,18.93,26.6,2,0.5,12.24,12.25,0.0,1.0,12.32,33.0,1.0,0.055,-20.131,4.85,7.4,Dry,False,0.910086085395757,0.879999999362,0.9213542073946748,0.894,0.98,0.0287860004938362,0.0435889894354068,0.9971077973436708,0.9971077973436708,0.3356992612177677,0.3232243439766627,0.3410763948055696,1.0983598069018388,0.955566980296755,2.998491060813984,radar,1.0352532284949545,0.0,12.270518355024214
SC16697,Urban,Asphalt,Cloudy,Dusk,28.19,4.02,0.0,55.66,52.22,1,0.25,3.42,4.02,0.0,1.0,4.17,30.88,1.0,0.06,3.827,0.817,8.861,Dry,False,0.876665279569749,0.879999999362,0.9154021638757758,0.908,0.98,0.0536558972552258,0.3968626966596885,0.9227386329156566,0.9227386329156566,0.3269178359569652,0.3284944814511078,0.3445876825919269,1.098326970171206,0.9453151310017078,2.9982798855881225,radar,1.0515142100276644,0.0,3.8755374508146097
SC16698,Urban,Gravel,Rainy,Night_Streetlights,25.25,9.49,4.41,226.38,223.81,2,0.5,9.57,9.29,0.304,0.66,9.69,24.24,0.8382826032242334,0.183,7.081,-0.481,9.049,Flooded Pothole,True,0.3934790790677303,0.4712502206593438,0.6905439732212217,0.85,0.95,0.3126104433925039,0.2052640575778756,0.9826938422966202,0.9826938422966202,0.2450894554746761,0.2969684785187634,0.4579420660065605,1.0628447753890544,0.7173183158264149,2.793529760838571,radar,1.6896425171056104,9.675,9.541801873935531
SC16699,Urban,Asphalt,Drizzle,Daylight,39.72,16.31,0.0,170.23,162.79,3,0.75,17.15,16.45,0.0,1.0,16.65,31.59,1.0,0.083,9.12,7.344,10.692,Dry,False,0.7442910516003346,0.879999999362,0.9018392584690876,0.851,0.98,0.0954399278734066,0.3605551275463986,0.982727924329668,0.982727924329668,0.2895435710462014,0.3493763219915793,0.3610801069622193,1.0940969617984335,0.914226569315137,2.9737288522422145,radar,1.1302828755082686,0.0,16.724896521124784
SC16700,Urban,Asphalt,Clear,Night_Streetlights,34.78,5.42,0.0,28.06,29.6,2,0.5,5.31,5.49,0.0,1.0,5.39,29.78,1.0,0.056,-0.553,1.526,8.592,Dry,False,0.9061173809457896,0.879999999362,0.9158967833111138,0.877,0.98,0.0330351325136975,0.0901849950564582,0.9865390001065962,0.9865390001065962,0.3353291680038623,0.3244806696484991,0.3401901623476385,1.098417670831453,0.9535063459366204,2.998836129676296,radar,1.031176387296746,0.0,5.395621733524541
SC16701,Urban,Concrete,Drizzle,Night_Dark,25.75,10.84,0.0,104.47,113.21,2,0.5,11.02,10.83,0.0,1.0,10.72,30.81,1.0,0.073,0.783,0.49,9.599,Dry,False,0.8013201484563793,0.879999999362,0.9070235958066276,0.926,0.98,0.0698119012272456,0.1517673658377623,0.988714850410172,0.988714850410172,0.3060988660383837,0.3403363613485171,0.3535647726130993,1.0967931491617706,0.9297152012138136,2.989238117319462,radar,1.0938907956524215,0.0,10.849266659559852
SC16702,Rural,Concrete,Clear,Daylight,51.44,11.14,0.0,34.83,40.01,2,0.5,11.53,11.52,0.0,1.0,11.03,27.0,1.0,0.058,20.21,6.994,10.481,Dry,False,0.8924599785694292,0.879999999362,0.9065715476895052,0.775,0.98,0.0521151665986632,0.2858321185591291,0.9798694661566604,0.9798694661566604,0.3326496695937335,0.3275409165931655,0.3398094138131011,1.0984984589423106,0.9466900399354714,2.9993165237930954,radar,1.0294282315497063,0.0,11.356819883927518
SC16703,Urban,Asphalt,Mist,Dusk,26.89,8.24,0.0,79.18,84.17,2,0.5,7.78,8.07,0.0,1.0,8.31,30.47,1.0,0.067,0.416,-0.244,9.529,Dry,False,0.8364655876638576,0.879999999362,0.910252377165819,0.914,0.98,0.0601511594933484,0.265392790658174,0.9737978676704422,0.9737978676704422,0.3160243624316388,0.3348570265705072,0.349118610997854,1.0977834252546157,0.9375386050109418,2.9950483126304084,radar,1.072756471135266,0.0,8.06214140153431
SC16704,Urban,Concrete,Rainy,Night_Streetlights,36.33,8.5,2.5,305.62,302.42,2,0.5,7.83,8.48,0.247,0.731,8.77,25.68,0.9048374180359596,0.16,1.198,4.893,7.973,Shallow Puddle,True,0.3555619132234197,0.5305058492376308,0.7208150726208643,0.884,0.9,0.3154642013151518,0.4813522618623495,0.9550986556805302,0.9550986556805302,0.214022000603461,0.3247629132998283,0.4612150860967107,1.0521305965636434,0.7174628755591236,2.7472850335842387,radar,1.7120564224921326,9.145,8.474638074575797
SC16705,Urban,Asphalt,Cloudy,Daylight,43.89,9.93,0.0,78.11,70.38,2,0.5,10.07,9.83,0.0,1.0,10.01,26.7,1.0,0.064,-0.443,-2.121,10.305,Dry,False,0.8536171203667717,0.879999999362,0.90160296583868,0.827,0.98,0.0633451252851709,0.124899959967968,0.9898748422534316,0.9898748422534316,0.322148732061047,0.3336515695918305,0.3441996983471224,1.0982471362132933,0.938401936557868,2.9978121265443147,radar,1.0497088747246763,0.0,9.969271641397134
SC16706,Urban,Asphalt,Thunderstorm,Daylight,25.32,10.33,4.33,408.38,401.45,3,0.75,10.18,10.26,0.302,0.663,10.27,24.37,0.8409694041432851,0.217,5.733,0.655,9.458,Flooded Pothole,True,0.2920845588604452,0.4734699456018,0.6691455548616416,0.92,0.95,0.3893220493390544,0.0493288286231624,0.9960808561451584,0.9960808561451584,0.1976391192395933,0.3230957114642706,0.479265169296136,1.037970604464672,0.6707499742612774,2.679907821644275,radar,1.840726377555674,9.655,10.248981522153796
SC16707,Urban,Concrete,Clear,Daylight,43.89,9.63,0.0,88.58,92.93,2,0.5,9.74,9.8,0.0,1.0,9.81,29.05,1.0,0.069,-18.528,5.82,8.58,Dry,False,0.8257256439889857,0.879999999362,0.9060019172770534,0.847,0.98,0.0621370157610135,0.037859388972002,0.9968502864552944,0.9968502864552944,0.3134578161309367,0.337007467949789,0.3495347159192743,1.0975999190440673,0.934999331677415,2.993972950594093,radar,1.0747221242166116,0.0,9.784687878191338
SC16708,Urban,Concrete,Rainy,Night_Dark,26.57,11.4,3.84,148.01,153.52,2,0.5,11.98,9.26,0.288,0.68,11.82,25.78,0.8576149984107688,0.158,8.409,2.778,8.994,Flooded Pothole,True,0.4458898794564683,0.4875332739241571,0.7169659406643355,0.923,0.95,0.292112491473656,1.5263027222671133,0.8984022088917449,0.8984022088917449,0.2625596737309205,0.2893808035295216,0.4480595227395578,1.069665860487147,0.7388780768331848,2.829365219414409,radar,1.623579140134381,9.527,11.121194690761373
SC16709,Urban,Asphalt,Clear,Daylight,26.38,8.68,0.0,86.41,88.04,2,0.5,9.08,8.52,0.0,1.0,8.77,28.27,1.0,0.068,13.093,1.496,8.175,Dry,False,0.8317060633577025,0.879999999362,0.9045497578041616,0.916,0.98,0.0689851806214142,0.280535202782111,0.9746031033579964,0.9746031033579964,0.3153447387794305,0.3363232538155508,0.3483320074050188,1.0977720698918416,0.9343692030117394,2.994990972996302,radar,1.069047463929817,0.0,8.783676055567737
SC16710,Urban,Asphalt,Clear,Daylight,42.38,9.14,0.0,54.16,53.74,2,0.5,9.23,8.76,0.0,1.0,9.11,30.67,1.0,0.061,-2.965,5.858,10.003,Dry,False,0.8747158727448036,0.879999999362,0.914414522068246,0.836,0.98,0.0458942676501536,0.244199372098565,0.9784042054110724,0.9784042054110724,0.3265654877841788,0.3289457813420555,0.3444887308737656,1.098329493660963,0.946477931538162,2.9982954938363955,radar,1.0510535732876167,0.0,9.034056835064382
