scenario_id,road_environment,road_type,pothole_depth,water_depth,ntu,weather,lighting,vehicle_speed,severity,temperature_c,relative_humidity_pct,ambient_lux,water_conductivity_factor,road_roughness_factor,surface_reflectance_prior,radar_return_strength_prior
SC15963,Rural,Gravel,10.31,5.21,257.11,Thunderstorm,Night_Dark,48.58,Severe,22.27,87.73,3.085,1.324,1.7825,0.32,0.9
SC15964,Urban,Dirt,7.02,0.0,51.79,Clear,Night_Dark,31.59,Moderate,28.58,38.51,2.111,0.76,2.0,0.24,0.72
SC15965,Rural,Asphalt,12.9,0.0,118.61,Drizzle,Night_Dark,55.16,Severe,17.47,82.06,1.674,0.758,1.15,0.18,0.8
SC15966,Rural,Asphalt,15.62,2.58,129.37,Foggy,Dusk,52.22,Severe,18.85,86.59,2603.898,1.106,1.15,0.18,0.8
SC15967,Urban,Concrete,19.01,0.0,68.89,Clear,Night_Streetlights,47.03,Severe,29.09,46.05,148.031,0.908,0.9,0.45,0.95
SC15968,Urban,Gravel,12.03,0.0,257.22,Rainy,Night_Dark,30.97,Moderate,23.75,89.24,2.176,0.865,1.55,0.32,0.9
SC15969,Urban,Asphalt,13.09,7.44,301.8,Thunderstorm,Daylight,20.37,Severe,22.49,97.78,33795.827,1.283,1.0,0.18,0.8
SC15970,Urban,Concrete,11.38,6.75,308.04,Thunderstorm,Daylight,25.17,Severe,27.82,81.43,41867.318,1.013,0.9,0.45,0.95
SC15971,Urban,Gravel,4.82,0.0,85.39,Cloudy,Night_Dark,40.97,Moderate,17.69,63.32,3.574,0.923,1.55,0.32,0.9
SC15972,Rural,Concrete,7.69,0.0,65.28,Clear,Dusk,75.7,Moderate,28.21,43.68,3604.315,0.997,1.035,0.45,0.95
SC15973,Rural,Asphalt,14.18,2.8,177.35,Foggy,Daylight,42.27,Severe,20.92,93.66,30820.273,1.001,1.15,0.18,0.8
SC15974,Urban,Concrete,15.0,0.0,148.03,Drizzle,Night_Dark,28.46,Severe,24.04,81.57,1.684,1.025,0.9,0.45,0.95
SC15975,Urban,Concrete,8.88,3.05,119.19,Drizzle,Daylight,29.01,Moderate,19.05,86.29,41980.375,1.174,0.9,0.45,0.95
SC15976,Rural,Mud,10.1,0.0,133.47,Mist,Night_Streetlights,60.06,Moderate,21.23,83.04,84.031,1.165,2.7025,0.12,0.62
SC15977,Urban,Asphalt,10.88,0.0,111.17,Cloudy,Night_Dark,32.15,Moderate,24.29,79.71,4.226,1.002,1.0,0.18,0.8
SC15978,Urban,Asphalt,13.34,2.99,75.94,Cloudy,Daylight,45.23,Severe,20.49,50.24,41764.673,0.703,1.0,0.18,0.8
SC15979,Urban,Gravel,6.58,0.0,106.86,Cloudy,Night_Streetlights,25.62,Moderate,21.89,67.67,40.617,0.697,1.55,0.32,0.9
SC15980,Urban,Asphalt,10.95,0.0,124.14,Mist,Daylight,37.3,Moderate,20.11,93.04,51137.118,1.174,1.0,0.18,0.8
SC15981,Urban,Dirt,7.34,0.0,38.57,Clear,Night_Streetlights,44.23,Moderate,29.57,54.21,81.455,0.782,2.0,0.24,0.72
SC15982,Rural,Concrete,8.56,0.0,101.47,Cloudy,Daylight,68.98,Moderate,29.43,80.34,46987.693,1.023,1.035,0.45,0.95
SC15983,Urban,Gravel,9.72,2.91,221.82,Rainy,Dusk,25.45,Moderate,22.8,77.63,2526.104,1.169,1.55,0.32,0.9
SC15984,Urban,Asphalt,12.49,0.0,31.27,Clear,Night_Dark,36.05,Moderate,28.77,45.64,0.257,0.986,1.0,0.18,0.8
SC15985,Rural,Concrete,15.81,0.0,95.0,Cloudy,Night_Streetlights,48.42,Severe,21.34,61.45,107.466,1.141,1.035,0.45,0.95
SC15986,Rural,Mud,10.47,2.08,119.81,Mist,Daylight,58.67,Moderate,24.4,97.57,21981.687,0.935,2.7025,0.12,0.62
SC15987,Rural,Mud,5.81,0.0,187.39,Rainy,Daylight,45.33,Moderate,17.1,98.26,23626.216,0.928,2.7025,0.12,0.62
SC15988,Urban,Asphalt,10.58,2.2,174.91,Rainy,Daylight,19.26,Moderate,21.1,83.43,39182.122,0.9,1.0,0.18,0.8
SC15989,Urban,Mud,19.82,0.0,74.29,Clear,Daylight,32.36,Severe,27.77,58.07,50755.162,0.643,2.35,0.12,0.62
SC15990,Rural,Asphalt,12.46,0.0,48.29,Clear,Daylight,45.84,Moderate,18.32,49.71,31811.863,0.674,1.15,0.18,0.8
SC15991,Urban,Gravel,10.49,6.97,236.6,Thunderstorm,Daylight,22.42,Moderate,23.26,81.86,35598.735,1.511,1.55,0.32,0.9
SC15992,Rural,Gravel,9.42,0.0,39.11,Clear,Daylight,55.91,Moderate,28.37,51.21,21432.758,0.986,1.7825,0.32,0.9
SC15993,Rural,Mud,5.78,0.0,22.47,Clear,Daylight,60.06,Moderate,30.02,39.98,20723.636,1.066,2.7025,0.12,0.62
SC15994,Urban,Dirt,6.06,3.66,241.47,Rainy,Night_Streetlights,28.59,Moderate,22.57,83.85,147.884,0.909,2.0,0.24,0.72
SC15995,Urban,Dirt,10.09,0.0,74.88,Drizzle,Dusk,22.03,Moderate,18.89,71.69,647.216,0.748,2.0,0.24,0.72
SC15996,Rural,Concrete,9.54,0.0,46.58,Clear,Night_Streetlights,54.62,Moderate,22.73,47.06,53.424,0.598,1.035,0.45,0.95
SC15997,Urban,Concrete,8.43,3.76,180.14,Drizzle,Night_Streetlights,38.85,Moderate,28.49,70.03,54.68,0.936,0.9,0.45,0.95
SC15998,Urban,Asphalt,14.17,0.0,406.29,Thunderstorm,Night_Dark,19.13,Moderate,26.32,85.3,1.981,1.255,1.0,0.18,0.8
SC15999,Urban,Asphalt,6.27,0.0,29.12,Clear,Dusk,23.8,Low,19.45,63.41,2442.441,0.924,1.0,0.18,0.8
SC16000,Urban,Asphalt,12.52,0.0,128.95,Cloudy,Night_Streetlights,33.74,Moderate,25.26,75.8,118.613,0.884,1.0,0.18,0.8
SC16001,Urban,Asphalt,12.66,0.0,121.74,Mist,Dusk,33.57,Moderate,17.74,89.28,2035.522,0.855,1.0,0.18,0.8
SC16002,Urban,Asphalt,9.26,3.8,307.51,Rainy,Night_Streetlights,31.0,Moderate,17.94,85.89,50.085,0.91,1.0,0.18,0.8
SC16003,Urban,Asphalt,4.93,2.57,370.56,Thunderstorm,Dawn,30.05,Moderate,25.45,93.8,1916.193,1.086,1.0,0.18,0.8
SC16004,Urban,Concrete,7.77,0.0,52.92,Clear,Night_Streetlights,36.19,Moderate,30.98,50.12,83.593,0.654,0.9,0.45,0.95
SC16005,Urban,Gravel,11.87,3.36,182.61,Drizzle,Night_Streetlights,42.78,Severe,19.22,79.81,55.588,0.768,1.55,0.32,0.9
SC16006,Urban,Asphalt,8.94,1.65,40.98,Cloudy,Daylight,37.6,Moderate,21.34,59.52,30623.999,1.124,1.0,0.18,0.8
SC16007,Rural,Concrete,10.09,1.87,97.41,Mist,Dawn,58.03,Moderate,15.81,74.09,2040.459,1.127,1.035,0.45,0.95
SC16008,Urban,Mud,7.5,0.0,205.74,Mist,Daylight,23.05,Moderate,22.97,73.68,50105.162,1.172,2.35,0.12,0.62
SC16009,Rural,Asphalt,7.4,2.14,253.17,Rainy,Night_Streetlights,49.6,Moderate,18.42,90.55,92.191,0.846,1.15,0.18,0.8
SC16010,Urban,Concrete,17.61,0.0,123.46,Foggy,Night_Streetlights,29.27,Severe,17.33,92.32,136.731,0.787,0.9,0.45,0.95
SC16011,Urban,Asphalt,9.59,0.0,59.94,Clear,Daylight,34.75,Moderate,16.96,51.82,38578.2,0.602,1.0,0.18,0.8
SC16012,Rural,Concrete,15.1,0.0,56.24,Drizzle,Night_Dark,52.0,Severe,18.53,81.16,3.236,0.852,1.035,0.45,0.95
SC16013,Urban,Asphalt,12.7,1.93,118.3,Foggy,Dawn,25.38,Moderate,21.72,87.25,3920.328,0.87,1.0,0.18,0.8
SC16014,Urban,Asphalt,11.0,0.0,83.71,Clear,Night_Dark,36.57,Moderate,25.47,39.14,3.171,0.616,1.0,0.18,0.8
SC16015,Urban,Concrete,3.9,0.69,132.13,Mist,Dawn,26.08,Low,18.39,90.5,1682.227,1.046,0.9,0.45,0.95
SC16016,Rural,Asphalt,9.53,4.27,278.0,Thunderstorm,Daylight,43.89,Moderate,18.69,85.02,53445.533,1.133,1.15,0.18,0.8
SC16017,Urban,Gravel,10.05,1.84,153.33,Drizzle,Dusk,35.84,Moderate,16.57,73.2,1612.9,1.242,1.55,0.32,0.9
SC16018,Urban,Asphalt,10.21,0.0,22.13,Clear,Daylight,24.8,Moderate,23.1,50.45,54272.85,0.551,1.0,0.18,0.8
SC16019,Urban,Asphalt,7.08,3.01,158.85,Drizzle,Daylight,33.66,Moderate,20.22,85.82,22829.176,1.236,1.0,0.18,0.8
SC16020,Rural,Concrete,11.37,0.0,143.02,Foggy,Night_Streetlights,35.01,Moderate,22.18,91.73,105.721,0.891,1.035,0.45,0.95
SC16021,Urban,Asphalt,11.25,0.0,25.38,Clear,Night_Streetlights,39.89,Moderate,21.75,54.62,82.639,1.045,1.0,0.18,0.8
SC16022,Urban,Asphalt,8.01,1.09,148.89,Drizzle,Night_Streetlights,33.02,Moderate,21.97,81.37,25.233,1.017,1.0,0.18,0.8
SC16023,Urban,Concrete,11.28,0.0,142.04,Mist,Dusk,34.94,Moderate,19.44,75.21,2292.211,1.185,0.9,0.45,0.95
SC16024,Urban,Asphalt,12.14,2.82,47.75,Cloudy,Night_Streetlights,36.97,Severe,27.8,82.33,147.352,1.103,1.0,0.18,0.8
SC16025,Urban,Concrete,10.74,0.0,115.22,Drizzle,Night_Streetlights,21.3,Moderate,19.05,84.29,124.457,0.937,0.9,0.45,0.95
SC16026,Urban,Asphalt,7.48,0.0,46.73,Cloudy,Night_Streetlights,28.8,Moderate,26.35,65.37,111.205,0.816,1.0,0.18,0.8
SC16027,Urban,Asphalt,8.17,3.78,102.54,Rainy,Dusk,27.34,Moderate,23.64,91.29,3754.152,1.073,1.0,0.18,0.8
SC16028,Urban,Concrete,10.09,0.0,16.06,Clear,Dusk,37.2,Moderate,33.41,60.37,5684.542,0.77,0.9,0.45,0.95
SC16029,Urban,Concrete,8.65,0.0,164.23,Mist,Daylight,33.71,Moderate,24.67,95.72,19113.954,1.051,0.9,0.45,0.95
SC16030,Urban,Concrete,4.94,0.0,82.02,Drizzle,Daylight,43.09,Moderate,24.86,76.33,10642.205,0.976,0.9,0.45,0.95
SC16031,Rural,Concrete,5.27,2.05,167.62,Mist,Daylight,51.15,Moderate,17.11,80.35,23443.985,0.901,1.035,0.45,0.95
SC16032,Urban,Asphalt,8.79,5.67,218.31,Rainy,Daylight,22.12,Moderate,15.51,74.86,27245.041,1.11,1.0,0.18,0.8
SC16033,Rural,Gravel,4.34,0.0,42.32,Clear,Daylight,69.9,Moderate,28.92,37.28,22621.309,0.823,1.7825,0.32,0.9
SC16034,Urban,Concrete,13.13,0.0,206.66,Foggy,Daylight,25.34,Moderate,22.17,99.4,25501.51,0.825,0.9,0.45,0.95
SC16035,Urban,Concrete,10.25,0.0,74.12,Cloudy,Dawn,35.18,Moderate,21.0,57.73,4164.053,0.86,0.9,0.45,0.95
SC16036,Urban,Concrete,11.47,6.16,268.22,Thunderstorm,Night_Streetlights,26.1,Severe,28.65,89.74,118.148,0.982,0.9,0.45,0.95
SC16037,Urban,Concrete,14.2,4.39,72.47,Mist,Daylight,22.28,Moderate,15.64,89.79,14051.13,0.901,0.9,0.45,0.95
SC16038,Urban,Asphalt,14.65,0.0,127.81,Foggy,Night_Dark,36.69,Severe,21.85,88.8,3.632,1.071,1.0,0.18,0.8
SC16039,Urban,Asphalt,7.57,0.0,172.59,Rainy,Night_Streetlights,28.86,Moderate,21.69,76.86,85.743,1.083,1.0,0.18,0.8
SC16040,Rural,Asphalt,9.48,0.0,61.04,Cloudy,Daylight,54.19,Moderate,20.98,57.13,48738.201,1.035,1.15,0.18,0.8
SC16041,Rural,Asphalt,14.37,0.0,146.97,Rainy,Night_Streetlights,54.76,Severe,20.76,88.59,53.898,1.227,1.15,0.18,0.8
SC16042,Urban,Asphalt,8.01,0.0,65.65,Clear,Night_Streetlights,43.34,Moderate,23.1,65.88,45.033,0.934,1.0,0.18,0.8
SC16043,Rural,Dirt,18.09,0.0,156.54,Rainy,Daylight,58.91,Severe,21.73,77.12,15261.484,0.875,2.3,0.24,0.72
SC16044,Rural,Dirt,8.72,0.0,192.95,Foggy,Daylight,49.55,Moderate,23.23,95.6,32728.717,1.09,2.3,0.24,0.72
SC16045,Urban,Asphalt,9.37,4.28,340.1,Rainy,Night_Streetlights,28.98,Moderate,15.98,74.5,133.584,1.09,1.0,0.18,0.8
SC16046,Urban,Asphalt,12.6,0.0,61.18,Clear,Night_Dark,41.76,Severe,27.95,62.88,1.711,0.957,1.0,0.18,0.8
SC16047,Urban,Asphalt,17.21,0.0,86.92,Mist,Night_Dark,20.72,Severe,21.55,93.05,2.089,0.731,1.0,0.18,0.8
SC16048,Rural,Gravel,6.82,0.0,13.82,Clear,Daylight,51.21,Moderate,26.52,72.73,22703.732,0.778,1.7825,0.32,0.9
SC16049,Urban,Mud,9.45,0.0,19.54,Clear,Night_Streetlights,32.58,Moderate,33.74,50.1,31.817,0.727,2.35,0.12,0.62
SC16050,Rural,Asphalt,18.36,0.0,139.45,Cloudy,Dusk,57.51,Severe,21.35,74.54,2992.947,1.041,1.15,0.18,0.8
SC16051,Rural,Concrete,5.79,0.0,62.02,Cloudy,Night_Streetlights,44.32,Low,21.75,67.97,88.248,0.947,1.035,0.45,0.95
SC16052,Urban,Asphalt,7.6,0.0,149.18,Mist,Daylight,36.72,Moderate,17.46,79.36,42007.499,1.244,1.0,0.18,0.8
SC16053,Rural,Concrete,10.76,0.0,68.83,Clear,Dawn,74.06,Severe,20.81,54.66,6779.66,0.724,1.035,0.45,0.95
SC16054,Urban,Asphalt,11.12,0.0,72.0,Cloudy,Night_Dark,31.03,Moderate,25.35,60.88,3.25,0.607,1.0,0.18,0.8
SC16055,Urban,Concrete,15.93,2.96,128.6,Drizzle,Daylight,32.07,Severe,19.7,77.55,28800.215,0.733,0.9,0.45,0.95
SC16056,Urban,Asphalt,8.32,1.32,128.42,Foggy,Daylight,24.18,Moderate,19.9,83.61,36847.891,0.766,1.0,0.18,0.8
SC16057,Urban,Concrete,16.6,0.0,163.2,Rainy,Dusk,32.03,Severe,20.21,81.09,2078.046,0.996,0.9,0.45,0.95
SC16058,Rural,Concrete,9.66,2.31,60.98,Cloudy,Night_Dark,50.93,Moderate,22.7,80.83,3.898,0.854,1.035,0.45,0.95
SC16059,Urban,Gravel,11.77,3.74,62.15,Mist,Daylight,29.26,Moderate,21.03,95.81,21641.081,0.684,1.55,0.32,0.9
SC16060,Rural,Asphalt,10.11,0.93,47.9,Clear,Night_Streetlights,37.98,Moderate,26.5,45.33,51.217,0.946,1.15,0.18,0.8
SC16061,Rural,Dirt,10.37,0.0,47.08,Clear,Night_Streetlights,54.31,Moderate,29.33,65.69,116.649,0.856,2.3,0.24,0.72
SC16062,Urban,Mud,12.18,0.0,115.89,Cloudy,Dawn,28.85,Moderate,21.27,68.91,3441.897,0.964,2.35,0.12,0.62
SC16063,Rural,Concrete,9.27,0.0,119.3,Drizzle,Dusk,47.73,Moderate,21.9,82.05,1502.572,0.79,1.035,0.45,0.95
SC16064,Urban,Dirt,10.17,5.19,413.61,Thunderstorm,Daylight,19.98,Moderate,29.72,97.44,34658.241,1.016,2.0,0.24,0.72
SC16065,Urban,Asphalt,10.93,0.0,164.93,Foggy,Daylight,21.0,Moderate,21.49,93.17,46350.218,1.172,1.0,0.18,0.8
SC16066,Rural,Concrete,15.71,0.0,71.08,Drizzle,Daylight,34.01,Moderate,23.89,84.23,36890.49,1.097,1.035,0.45,0.95
SC16067,Urban,Concrete,14.13,0.0,75.85,Clear,Dusk,24.62,Moderate,28.66,42.34,2907.891,0.919,0.9,0.45,0.95
SC16068,Rural,Asphalt,15.07,8.84,191.7,Rainy,Night_Streetlights,48.93,Severe,20.05,88.21,212.506,1.179,1.15,0.18,0.8
SC16069,Urban,Concrete,7.54,1.35,134.93,Drizzle,Daylight,21.58,Moderate,28.03,74.37,19441.171,0.843,0.9,0.45,0.95
SC16070,Urban,Concrete,10.93,0.0,277.58,Rainy,Dusk,29.73,Moderate,22.17,93.84,3499.329,0.893,0.9,0.45,0.95
SC16071,Rural,Concrete,11.29,0.0,42.28,Clear,Night_Streetlights,61.88,Moderate,33.15,59.1,108.146,1.013,1.035,0.45,0.95
SC16072,Urban,Dirt,11.87,6.11,293.66,Rainy,Night_Dark,35.98,Severe,19.29,92.01,1.807,1.288,2.0,0.24,0.72
SC16073,Urban,Mud,18.42,0.0,58.86,Drizzle,Night_Streetlights,39.22,Severe,18.68,82.74,16.487,0.897,2.35,0.12,0.62
SC16074,Urban,Asphalt,13.08,0.0,101.26,Cloudy,Daylight,42.26,Severe,20.88,69.65,48131.004,1.014,1.0,0.18,0.8
SC16075,Urban,Concrete,14.86,8.66,271.53,Rainy,Night_Streetlights,30.25,Severe,18.03,82.12,95.726,0.804,0.9,0.45,0.95
SC16076,Urban,Asphalt,7.03,0.92,121.65,Foggy,Daylight,23.13,Moderate,20.31,85.42,15439.74,1.013,1.0,0.18,0.8
SC16077,Urban,Asphalt,7.25,3.76,398.62,Thunderstorm,Dusk,29.9,Moderate,21.75,85.67,1679.388,1.254,1.0,0.18,0.8
SC16078,Urban,Concrete,10.12,0.0,44.46,Clear,Night_Streetlights,36.96,Moderate,24.55,58.69,108.018,0.843,0.9,0.45,0.95
SC16079,Rural,Asphalt,8.48,0.0,60.75,Clear,Night_Streetlights,58.0,Moderate,23.95,56.27,88.288,0.57,1.15,0.18,0.8
SC16080,Rural,Asphalt,3.55,0.0,122.69,Mist,Daylight,54.99,Moderate,28.5,90.03,14258.406,0.701,1.15,0.18,0.8
SC16081,Urban,Asphalt,17.09,0.0,64.44,Cloudy,Daylight,44.53,Severe,18.26,57.92,33563.274,1.04,1.0,0.18,0.8
SC16082,Urban,Asphalt,5.37,0.0,151.11,Drizzle,Night_Streetlights,42.07,Moderate,17.61,68.83,157.55,0.871,1.0,0.18,0.8
SC16083,Rural,Gravel,8.9,4.47,205.71,Rainy,Night_Streetlights,40.17,Moderate,23.33,80.09,169.415,0.751,1.7825,0.32,0.9
SC16084,Rural,Concrete,8.98,0.0,86.04,Clear,Dusk,60.74,Moderate,26.67,45.6,4805.724,0.642,1.035,0.45,0.95
SC16085,Rural,Asphalt,10.71,0.0,24.12,Clear,Night_Streetlights,60.51,Moderate,24.86,38.62,79.57,0.606,1.15,0.18,0.8
SC16086,Urban,Concrete,15.77,3.19,87.66,Foggy,Daylight,26.81,Severe,21.91,93.65,24025.688,0.728,0.9,0.45,0.95
SC16087,Urban,Concrete,10.23,0.0,177.99,Drizzle,Daylight,45.1,Severe,19.09,87.5,38108.153,1.147,0.9,0.45,0.95
SC16088,Urban,Asphalt,14.76,2.13,158.5,Foggy,Dawn,24.47,Severe,26.12,86.73,3678.513,1.005,1.0,0.18,0.8
SC16089,Urban,Dirt,4.03,0.88,145.19,Foggy,Night_Dark,36.33,Moderate,17.29,96.44,3.332,0.837,2.0,0.24,0.72
SC16090,Urban,Asphalt,11.9,0.0,236.69,Rainy,Night_Streetlights,36.06,Severe,25.77,94.07,124.065,0.897,1.0,0.18,0.8
SC16091,Rural,Gravel,6.45,0.0,31.83,Clear,Dusk,64.88,Moderate,21.96,32.97,3863.187,1.064,1.7825,0.32,0.9
SC16092,Urban,Dirt,10.01,0.0,72.34,Clear,Daylight,18.37,Moderate,35.44,35.06,17430.054,0.654,2.0,0.24,0.72
SC16093,Urban,Concrete,10.3,6.3,227.98,Thunderstorm,Night_Streetlights,24.99,Moderate,21.69,82.47,54.321,1.271,0.9,0.45,0.95
SC16094,Rural,Asphalt,17.41,0.0,44.23,Clear,Daylight,55.53,Severe,28.09,62.24,35792.714,1.023,1.15,0.18,0.8
SC16095,Urban,Asphalt,12.46,0.0,72.9,Clear,Night_Streetlights,36.22,Severe,28.47,42.62,80.815,0.565,1.0,0.18,0.8
SC16096,Urban,Asphalt,10.64,0.0,6.5,Clear,Daylight,28.98,Moderate,21.32,47.51,43756.54,0.779,1.0,0.18,0.8
SC16097,Urban,Dirt,7.44,0.0,180.03,Mist,Dawn,38.85,Moderate,20.86,91.31,4788.106,1.03,2.0,0.24,0.72
SC16098,Urban,Asphalt,10.81,0.0,71.07,Clear,Night_Streetlights,29.38,Moderate,31.15,53.13,51.514,0.583,1.0,0.18,0.8
SC16099,Rural,Asphalt,12.06,0.0,155.21,Drizzle,Night_Streetlights,49.9,Moderate,22.03,90.04,109.359,1.038,1.15,0.18,0.8
SC16100,Urban,Asphalt,14.79,0.0,14.49,Clear,Daylight,36.48,Severe,22.53,53.6,37233.947,0.573,1.0,0.18,0.8
SC16101,Rural,Mud,9.22,0.0,65.59,Clear,Night_Dark,38.93,Moderate,27.93,58.8,2.602,0.719,2.7025,0.12,0.62
SC16102,Urban,Concrete,13.28,0.0,209.39,Rainy,Daylight,24.89,Moderate,17.53,98.19,33862.483,0.861,0.9,0.45,0.95
SC16103,Urban,Asphalt,10.19,5.49,241.63,Rainy,Night_Streetlights,26.85,Moderate,22.07,81.83,8.311,1.38,1.0,0.18,0.8
SC16104,Urban,Mud,13.19,0.0,256.67,Rainy,Night_Dark,26.6,Moderate,25.63,78.43,1.732,0.826,2.35,0.12,0.62
SC16105,Urban,Mud,17.21,0.0,32.79,Clear,Daylight,16.87,Moderate,26.56,61.79,23348.754,0.906,2.35,0.12,0.62
SC16106,Urban,Gravel,6.93,0.0,78.82,Cloudy,Daylight,37.99,Moderate,28.99,74.16,32261.904,0.688,1.55,0.32,0.9
SC16107,Urban,Asphalt,11.47,0.0,81.28,Cloudy,Night_Dark,28.34,Moderate,20.71,73.87,3.799,1.023,1.0,0.18,0.8
SC16108,Urban,Asphalt,13.84,0.0,148.32,Drizzle,Daylight,30.18,Severe,22.49,89.66,46592.711,1.064,1.0,0.18,0.8
SC16109,Urban,Asphalt,6.65,0.0,204.61,Rainy,Dusk,36.77,Moderate,25.37,90.6,1036.743,0.911,1.0,0.18,0.8
SC16110,Urban,Asphalt,6.21,0.0,36.27,Clear,Dusk,28.0,Low,20.38,39.52,2351.088,0.654,1.0,0.18,0.8
SC16111,Urban,Mud,18.51,4.05,95.02,Cloudy,Dawn,29.06,Severe,27.1,66.55,6277.438,0.768,2.35,0.12,0.62
SC16112,Urban,Asphalt,11.0,0.0,311.01,Thunderstorm,Dawn,28.73,Moderate,28.08,93.68,2077.233,1.204,1.0,0.18,0.8
SC16113,Urban,Concrete,12.3,0.99,107.03,Cloudy,Night_Streetlights,39.25,Severe,24.27,76.05,47.678,0.94,0.9,0.45,0.95
SC16114,Urban,Asphalt,10.91,0.0,31.3,Clear,Daylight,23.81,Moderate,22.47,62.43,36207.069,1.046,1.0,0.18,0.8
SC16115,Urban,Asphalt,10.56,0.0,271.62,Rainy,Daylight,24.2,Moderate,21.03,90.97,46757.766,0.877,1.0,0.18,0.8
SC16116,Urban,Asphalt,13.73,0.0,46.23,Clear,Night_Streetlights,43.62,Severe,22.29,51.84,139.29,0.75,1.0,0.18,0.8
SC16117,Urban,Concrete,11.46,7.05,317.03,Thunderstorm,Night_Streetlights,20.7,Severe,22.49,88.39,87.539,1.523,0.9,0.45,0.95
SC16118,Rural,Concrete,16.42,0.0,43.33,Clear,Night_Dark,60.21,Severe,22.78,50.16,0.471,1.053,1.035,0.45,0.95
SC16119,Urban,Concrete,14.97,0.0,46.39,Clear,Night_Streetlights,32.23,Severe,23.5,54.49,52.867,1.027,0.9,0.45,0.95
SC16120,Urban,Dirt,5.0,2.28,389.7,Thunderstorm,Daylight,26.03,Moderate,21.17,80.55,27704.574,0.908,2.0,0.24,0.72
SC16121,Rural,Concrete,11.49,5.32,247.76,Thunderstorm,Night_Streetlights,40.08,Severe,23.52,92.18,104.23,1.214,1.035,0.45,0.95
SC16122,Rural,Concrete,15.86,0.0,23.05,Clear,Daylight,35.24,Moderate,24.3,51.88,26933.233,0.607,1.035,0.45,0.95
SC16123,Rural,Gravel,16.57,5.04,173.19,Rainy,Daylight,46.57,Severe,21.06,85.46,31729.154,1.172,1.7825,0.32,0.9
SC16124,Rural,Concrete,12.62,0.0,150.67,Drizzle,Night_Streetlights,53.75,Severe,22.88,90.53,72.52,0.896,1.035,0.45,0.95
SC16125,Urban,Dirt,5.94,0.0,183.12,Drizzle,Daylight,35.99,Moderate,18.92,76.81,29849.093,1.0,2.0,0.24,0.72
SC16126,Urban,Gravel,11.03,3.08,138.71,Drizzle,Night_Dark,32.1,Moderate,20.01,80.1,4.097,0.832,1.55,0.32,0.9
SC16127,Rural,Asphalt,7.33,1.74,126.76,Drizzle,Night_Streetlights,52.03,Moderate,25.13,87.5,56.97,0.75,1.15,0.18,0.8
SC16128,Urban,Asphalt,6.96,1.44,117.19,Foggy,Night_Streetlights,20.3,Low,21.43,93.71,41.908,1.087,1.0,0.18,0.8
SC16129,Urban,Gravel,8.46,0.0,83.5,Cloudy,Night_Dark,32.6,Moderate,24.15,59.76,1.523,0.936,1.55,0.32,0.9
SC16130,Urban,Concrete,13.69,0.0,53.43,Clear,Night_Dark,43.01,Severe,23.07,64.02,2.936,1.022,0.9,0.45,0.95
SC16131,Urban,Dirt,12.98,0.0,20.99,Clear,Daylight,27.55,Moderate,28.43,55.63,29436.724,0.557,2.0,0.24,0.72
SC16132,Rural,Asphalt,11.54,6.19,370.81,Thunderstorm,Night_Dark,45.7,Severe,17.62,93.58,1.455,1.211,1.15,0.18,0.8
SC16133,Urban,Mud,8.96,0.0,53.39,Clear,Dawn,25.15,Moderate,21.59,67.85,994.042,0.557,2.35,0.12,0.62
SC16134,Rural,Concrete,7.22,1.7,224.91,Rainy,Daylight,41.63,Moderate,19.91,99.04,29516.124,1.133,1.035,0.45,0.95
SC16135,Urban,Dirt,12.28,0.0,68.72,Cloudy,Night_Dark,34.58,Moderate,26.05,74.43,2.496,0.858,2.0,0.24,0.72
SC16136,Urban,Concrete,9.0,4.91,312.52,Thunderstorm,Night_Streetlights,21.8,Moderate,20.96,89.32,220.039,1.212,0.9,0.45,0.95
SC16137,Urban,Concrete,18.55,0.0,136.64,Mist,Daylight,30.68,Severe,23.14,93.12,36154.756,0.787,0.9,0.45,0.95
SC16138,Urban,Gravel,9.25,2.19,123.65,Drizzle,Night_Streetlights,34.85,Moderate,20.14,66.98,76.314,0.762,1.55,0.32,0.9
SC16139,Urban,Asphalt,6.44,0.0,91.77,Cloudy,Night_Streetlights,45.3,Moderate,21.56,68.56,54.494,0.679,1.0,0.18,0.8
SC16140,Urban,Mud,12.49,5.64,300.7,Rainy,Night_Streetlights,22.69,Severe,18.56,82.02,61.606,1.396,2.35,0.12,0.62
SC16141,Rural,Asphalt,10.42,0.0,186.66,Drizzle,Daylight,60.36,Moderate,22.64,71.7,48802.56,1.075,1.15,0.18,0.8
SC16142,Rural,Dirt,9.6,2.68,60.09,Cloudy,Dusk,36.81,Moderate,22.73,65.67,3835.012,0.775,2.3,0.24,0.72
SC16143,Urban,Mud,9.22,2.87,140.05,Cloudy,Night_Dark,39.3,Moderate,23.45,64.87,1.361,0.923,2.35,0.12,0.62
SC16144,Urban,Gravel,7.31,0.0,57.66,Clear,Night_Dark,25.54,Moderate,24.08,51.47,0.412,0.868,1.55,0.32,0.9
SC16145,Rural,Dirt,16.59,0.0,206.95,Drizzle,Daylight,65.55,Severe,27.88,87.95,35099.038,1.154,2.3,0.24,0.72
SC16146,Rural,Gravel,7.14,2.54,363.76,Thunderstorm,Daylight,44.24,Moderate,21.59,86.84,15922.682,1.473,1.7825,0.32,0.9
